name,price,brand,codigo de barra
 TOALLA HIGIENICA DONCELLA POCKET CON ALAS ULTRAFINA x 8 u. ,131.57,DONCELLA,
 AGUA OXIGENADA TABLADA 40 VOLUMEN x 100 cc ,130.62,TABLADA,
 MARY BOSQUES BOTOXX CAPILAR x 20 gr. ,130.51,MARY BOSQUES,
 GASA EN CAJA HIDROGASA N.1 10x10   2 SOBRES DE 16 TROZOS ,128,HIDROGASA,
 ESPONJA DE BAÑO RECTANGULAR (ARTICULO 150) ,128,,
 ALGODON DONCELLA x  70 gr. ,127.08,DONCELLA,
 VENDA CAMBRIC FUREY (Mod 2) 15 cm. x UNIDAD ,127,FUREY,
 DERMOGREEN QUITAESMALTE REPARADOR CON ACEITE ALMENDRAS x 60 ml ,126.89,,
 DERMOGREEN QUITAESMALTE FORTALECEDOR CON VITAMINA E x 60 ml ,126.89,,
 SOLUCION FISIOLOGICA GOTERO FUREY x 100 cc ,126.78,FUREY,
 CHAPOTEANDO TETINA SILICONA BOCA ANGOSTA FLUJO RAPIDO x unid. ,126,CHAPOTEANDO,
 CHAPOTEANDO TETINA SILICONA BOCA ANGOSTA FLUJO LENTO x unid. ,126,CHAPOTEANDO,
 LIMA PULIR 320/400/1500 FUREY L25 ,125.6,FUREY,
 LIMA BANANA FUREY DE PULIR 320/400/1500 L13 ,125.6,FUREY,
 JESSAMY LIMA SAPHIRO FUNDA DIAMANTADA MANGO CAREY 5 (L5) ,125.6,JESSAMY,
 AGUA DE ALIBOUR TABLADA x 100 cc ,124.87,TABLADA,
 JESSAMY PORTA CEPILLO DENTAL ,124.03,JESSAMY,
 MARY BOSQUES CREMA COLORANTE FANTASIA AMARILLO x 47 gr. ,123.77,MARY BOSQUES,
 OTOWIL SOCORRO CAPILAR SIN ENJUAGUE SACHET x 10 cc - APTO VEGANOS ,123.25,OTOWIL,
 CREMA OXIGENADA SANADROG 30 VOLUMENES x 100 cc ,123,SANADROG,
 CREMA OXIGENADA SANADROG 20 VOLUMENES x 100 cc ,123,SANADROG,
 AGUA OXIGENADA TABLADA 30 VOLUMEN x 100 cc ,121.9,TABLADA,
 MARY BOSQUES 911 SIN ENJUAGUE TRATAMIENTO INTENSIVO SOBRE x 10 grs. ,119.5,MARY BOSQUES,
 JESSAMY LIMA ACOLCHADA NEGRA RECTA ANCHA COD. L 1108 ,117.75,JESSAMY,
 MARY BOSQUES OLEO EN CREMA KERATINA Y ARGAN x 20 gr.. ,117.46,MARY BOSQUES,
 AGUA OXIGENADA TABLADA 20 VOLUMEN x 100 cc ,117.29,TABLADA,
 MARY BOSQUES KERATINA EN CREMA SOBRE x 20 grs. ,114.6,MARY BOSQUES,
 AGUA OXIGENADA FUREY 10 VOLUMEN GOTERO x 100 cc ,113.77,FUREY,
 PROTECTORES DIARIOS DONCELLA x 20 u ,112.42,DONCELLA,
 PASTILLERO SEMANAL 1 DOSIS DIARIA VERTICE x UNID ,111.6,VERTICE,
 PLATO REDONDO VIOLETA ,111.52,Sin Marca,
 PLATO REDONDO VERDE ,111.52,Sin Marca,
 PLATO REDONDO ROSA ,111.52,Sin Marca,
 PLATO REDONDO CELESTE ,111.52,Sin Marca,
 REPUESTO PARA ESTETOSCOPIO OLIVA x 2 unid. ,111.3,REPUESTO SERVICE,
 OTOWIL TUTTI CANA SACHET x 10 cc ,110.36,OTOWIL,
 MARY BOSQUES CRISTALES DE KERATINA x 10 gr. ,108.44,MARY BOSQUES,
 MARY BOSQUES ABLANDADOR DE CANAS CON EXTRACTO DE ALMENDRAS x 10 ml. ,108.24,MARY BOSQUES,
 DERMOGREEN SACHET ACEITE DE COCO Y ARGAN x  8 gr. ,107.71,,
 ALGABO QUITAESMALTE x 50cc KERATINA ,105.74,ALGABO,
 ALGABO QUITAESMALTE x 50cc HUMECTANTE ,105.74,ALGABO,
 ALGABO QUITAESMALTE x 50cc FORTALECEDOR ,105.74,ALGABO,
 MARY BOSQUES VEGANOS NARANJA Y PAPAYA x 20 gr. ,105.3,MARY BOSQUES,
 MARY BOSQUES VEGANOS MANGO Y CAFE VERDE x 20 gr. ,105.3,MARY BOSQUES,
 MARY BOSQUES VEGANOS BANANA Y KIWI x 20 gr. ,105.3,MARY BOSQUES,
 LIMA BANANA FUREY ZEBRA 180/240 L21 ,102.05,FUREY,
 XULU ESMALTE UÑAS C 58 (VERDE PASTEL) ,102,XULU,
 MARY BOSQUES KERATINA EXPRESS x 10 gr. ,100.6,MARY BOSQUES,
 TOALLA HIGIENICA DONCELLA POCKET CON ALAS NORMAL x 8 u. ,97.97,DONCELLA,
 OTOWIL PUNTITAS FASHION CABELLOS x 25 grs - APTO VEGANOS ,96.61,OTOWIL,
 ESPECULO VAGINAL GREYTON GRANDE ,95.34,GREYTON,
 VASO CON TAPA VIOLETA ,95.18,Sin Marca,
 VASO CON TAPA VERDE ,95.18,Sin Marca,
 VASO CON TAPA ROSA ,95.18,Sin Marca,
 JESSAMY LIMA BANANA NEGRA 100/180 JESSAMY L19 ,94.2,JESSAMY,
 SOLUCION FISIOLOGICA GOTERO SANADROG 100 ml ,94,SANADROG,
 JESSAMY SACAPUNTAS PARA LAPIZ PLASTICO DOBLE ,92.63,JESSAMY,
 APOSITO PROTECTOR FUN! EMOJI HIPOALERGIC x 10 unid. ,92.5,HIPOALERGIC,
 DERMOGREEN SACHET CANAS OUT!  x  8 gr. ,92.38,,
 APOSITO PROTECTOR OUCH! HIPOALERGIC x 10 unid. ,90.35,HIPOALERGIC,
 PARCHE FUREY MULTIUSO x u.GOMA ,90,FUREY,
 PARCHE FUREY MULTIUSO x u.FIELTRO ,90,FUREY,
 ESPECULO VAGINAL GREYTON MEDIANO ,89.98,GREYTON,
 GUANTE DESCARTABLE POLIETILENO  x 100 u ,89,EUROMIX,
 CHAPOTEANDO TIJERA CORTA UÑA BEBE VERDE ,89,CHAPOTEANDO,
 CHAPOTEANDO TIJERA CORTA UÑA BEBE ROSA ,89,CHAPOTEANDO,
 CHAPOTEANDO TIJERA CORTA UÑA BEBE CELESTE ,89,CHAPOTEANDO,
 AGUA OXIGENADA SANADROG 10v GOTERO x 100 cc ,88,SANADROG,
 JESSAMY LIMA ACOLCHADA RECTA NEGRA   L 26 ,86.35,JESSAMY,
 ESPECULO VAGINAL GREYTON CHICO ,86.17,GREYTON,
 BOWL INFANTIL VIOLETA ,85.1,Sin Marca,
 BOWL INFANTIL VERDE ,85.1,Sin Marca,
 BOWL INFANTIL ROSA ,85.1,Sin Marca,
 BOWL INFANTIL CELESTE ,85.1,Sin Marca,
 MARY BOSQUES PH7 SHAMPO NEUTRO x 10 gr. ,82.17,MARY BOSQUES,
 FRASCO ESTERIL GASANA CON CAJA  x 125 cc ,81,GASANA,
 DERMOGREEN SACHET SHOCK BRILLO DE 25 grs. x unid. ,74.15,,
 DERMOGREEN SACHET MASCARA COCO MANIA x 25 gr: ,74.15,,
 DERMOGREEN SACHET KERATINA EN CREMA DE 25 grs. x unid. ,74.15,,
 DERMOGREEN SACHET BOTHOX CAPILAR DE 25 grs. x unid. ,74.15,,
 LLAVE 3 VIAS EUROMIX ,68,EUROMIX,
 DERMOGREEN SACHET ACEITE DE ALMENDRAS x  8 gr. ,67.98,,
 JESSAMY ESPATULA PARA DEPILAR CHICA x unid. ,67.51,JESSAMY,
 APOSITO PROTECTOR  FUREY CAJITA x 10 u ,64.8,FUREY,
 JERINGA NEOJET  60 cc SIN AGUJA x u. ,62,NEOJET,
 JERINGA FUREY  PICO CATETER 60 cc S/A x u ,62,FUREY,
 FRASCO ESTERIL SIN CAJA FUREY x 125 cc ,57,FUREY,
 PERFUS TIPO SIN AGUJA (V14) Nro 1 MACROGOTERO BREMEN ,46.57,BREMEN,
 LIMA PLASTICA COMUN TEJAR ,49,,
 CATETER TEFLON DEXAL N.14 (TIPO ABOCAT) ,49,DEXAL,
 PERFUS TIPO SIN AGUJA (V14) Nro 1 MACROGOTERO TRUX ,45,TRUX,
 CATETER TEFLON DEXAL N.24 (TIPO ABOCAT) ,44,DEXAL,
 CATETER TEFLON DEXAL N.16 (TIPO ABOCAT) ,44,DEXAL,
 GUANTE AFELPADO BREMEN LIVIANO CHICO ,40,BREMEN,
 CUBIERTO FUREY INFANTIL VERDE (CUCHARA Y TENEDOR) ,40,FUREY,
 CUBIERTO FUREY INFANTIL ROSA (CUCHARA Y TENEDOR) ,40,FUREY,
 CATETER TEFLON DEXAL N.22 (TIPO ABOCAT) ,39,DEXAL,
 CATETER TEFLON DEXAL N.20 (TIPO ABOCAT) ,39,DEXAL,
 CATETER TEFLON DEXAL N.18 (TIPO ABOCAT) ,39,DEXAL,
 CLAMP UMBILICAL GREYTON ,33.12,GREYTON,
 GANCHOS PARA VENDAS ,32.3,FUREY,
 AGUJA PERICRANEAL (TIPO BUTERFLY) EURO MIX N. 25 ,27,EUROMIX,
 AGUJA PERICRANEAL (TIPO BUTERFLY) EURO MIX N. 21 ,27,EUROMIX,
 JERINGA FUREY  20 cc SIN AGUJA x u ,23,FUREY,
 REPUESTO NEBULIZADOR ADAPTADOR BUCAL ,17,REPUESTO SERVICE,
 AGUJA PERICRANEAL (TIPO BUTERFLY) EURO MIX N. 19 ,14.3,EUROMIX,
 AGUJA PERICRANEAL (BUTERFLY) KABU N. 21 ,13,KABU,
 CHAPOTEANDO CUBO EXHIBIDOR ,1,CHAPOTEANDO,
 CARTA COLORES ANILINAS YA COLOR ,1,YA COLOR,
 EXHIBIDOR LENOX (CONSULTAR PRECIO) ,41871.39,LENOX,
 VENDA CAMBRIC FUREY  5 cm. (Mod 1) CAJA x 500 u ,24552,FUREY,
" COLCHON ANTIESCARAS DOMUS I  1,90 x 090 CM(I1600) ",16192.49,APEX,
 NEBULIZADOR FUREY ULTRASONICO MICRON ,14882,FUREY,
 CHAPOTEANDO TETINA SILICONA BOCA ANGOSTA BOLSA x 144 u. ,13824,CHAPOTEANDO,
 NEBULIZADOR A PISTON CORONET COMPRESOR NBB02/A50 ,12774,CORONET,
 TENSIOMETRO DIGITAL AUT.MUÑECA CH605 CITIZEN ,10780,CITIZEN,
 OXIMETRO CORONET PEDIATRICO PC/60D2 ,9260.84,CORONET,
 ALMOHADILLA TERMICA SILFAB CERVICAL AL92/GR ,8883.52,SILFAB,
 TENSIOMETRO DIGITAL AUT.BRAZO CORONET LD572 ,8536,CORONET,
" ALCANFOR IMPORTADO SINTETICO DEER x 128 PANES x 3,54 gr ",6600,DEER,
 JESSAMY LIMAS CON ESTUCHE TROPICAL TARRO x 60 unid.     L390 ,5912.62,JESSAMY,
 CORTA UÑAS FUREY GRANDE CAJA x 24 unid. ,5768.82,FUREY,
 MEDIA DESCANSO HOMBRE CORTA 280 DENIER BETALATEX TALLE 5 NEGRO ,5643.27,BETALATEX,
 MEDIA DESCANSO HOMBRE CORTA 280 DENIER BETALATEX TALLE 2 NEGRO ,5643.27,BETALATEX,
 MEDIA DESCANSO HOMBRE CORTA 280 DENIER BETALATEX TALLE 1 NEGRO ,5643.27,BETALATEX,
 ALCANFOR IMPORTADO SINTETICO DEER 12 BLISTERS x 4 TABLETAS ,5400,DEER,
 TENSIOMETRO PALM BITUBO NEGRO CORONET HS201Q2 ,5183.65,CORONET,
 OXIMETRO DE PULSO MAVERICK CMS50D ,4672,MAVERICK,
 RODILLERA NEOPRENE FUREY ARTICULADA TALLE 5 ,4957.19,FUREY,
 RODILLERA NEOPRENE FUREY ARTICULADA TALLE 3 ,4957.19,FUREY,
 NEO FAJA FUREY BALLENADA ABDOMINAL TALLE 3 ,4490.63,FUREY,
 TENS.ANEROIDE CORONET PALM ABS AZUL HS201T ,4374.83,CORONET,
 ESTETOSCOPIO DOBLE PROFESIONAL CARDIOLOGICO CORONET HS30K ,4181.64,CORONET,
 TENSIOMETRO CON ESTETOSCOPIO FUREY SUPERIOR VIOLETA ,4174,FUREY,
 TENSIOMETRO CON ESTETOSCOPIO CORONET SUPERIOR AZUL ,4174,CORONET,
 KIT DEPORTIVO RIVER PLATE CON BOTINERO  REGALO 45623 ,4103.85,DISNEY,
 MANGO EAU DE PARFUM BLUE ATTRACTION MEN x 100 ml. ,4059.44,MANGO,
 TENSIOMETRO PALM ESTANDAR CORONET HS201C2 ,3933.54,CORONET,
 ALMOHADILLA TERMICA SILFAB SMALL AL80 ,3822.63,SILFAB,
 REMERA TERMICA MUJER NEGRA FUREY TALLE SMALL ,3821.12,FUREY,
 REMERA TERMICA MUJER NEGRA FUREY T. EXTRA LARGE ,3821.12,FUREY,
 BASTON CANADIENSE x unid. HY7600L ,3814.33,SILFAB,
 LENOX PLANTILLA AMORTIGUADORA GAMUZADA LENOX (S Talle 34 al 37) 8515 ,3489.5,LENOX,
 CHAPOTEANDO VACIA CAJA MADERA ,3318,CHAPOTEANDO,
 ESTETOSCOPIO DOBLE PROFESIONAL ADULTO CORONET HS30J ,3314.58,CORONET,
 DISWALD ESPEJO ACRILICO CON AUMENTO DE PIE (66012) ,3169.87,DISWALD,
 TOBILLERA NEOPRENE FUREY BALLENADA TALLE 4 ,3090.95,FUREY,
 TOBILLERA NEOPRENE FUREY BALLENADA TALLE 3 ,3090.95,FUREY,
 MAC GREGOR EAU DE PARFUM PINO x 100 ml ,2946.37,MAC GREGOR,
 MAC GREGOR EAU DE PARFUM DEEP BLUE x 100 ml ,2946.37,MAC GREGOR,
 TOBILLERA NEOPRENE FUREY INMOBILIZADOR TALLE 3 ,2787.69,FUREY,
" TELA ADHESIVA FUREY MACROPOROSA 1,25cmx9mx24u ",2740,FUREY,
 RODILLERA ACTIVA GENUSAN ELASTICA TALLE 5 ,2649.97,GENUSAN,
 TELA ADHESIVA FUREY MACROPOROSA 5   cmx9mx6u ,2560,FUREY,
" TELA ADHESIVA FUREY MACROPOROSA 2,5 cmx9mx12u ",2560,FUREY,
" TELA ADHESIVA MICROPOROSA C/CARRETEL FUREY 1,25cmx9mx20u ",2534,Sin Marca,
" TELA ADHESIVA PRINTEX N.5 x 24 r 1,25cmx4,5m ",2450,PRINTEX,
" TELA ADHESIVA.N.5 x 18 r FUREY 1,25cmx4m ",2432,FUREY,
 AZUFRE EN BARRA TUTY CAJA x 100 u ,2380,TUTY,
 ESPEJO DOBLE FAZ CON AUMENTO DE PIE (ARTICULO 0316) ,2349.86,,
 MAC GREGOR ESTUCHE EAU DE PARFUM STRONGER x 100 ml + DEO ,2344,MAC GREGOR,
" TELA ADHESIVA MICROPOROSA CON CARRETEL FUREY 2,5cmx9mx12u ",2332,FUREY,
 RODILLERA NEOPRENE FUREY SOSTEN ROTULA Y VELCRO TALLE 5 ,2274.47,FUREY,
 RODILLERA NEOPRENE FUREY SOSTEN ROTULA Y VELCRO TALLE 4 ,2274.47,FUREY,
 DISWALD ESPEJO REDONDO CON AUMENTO DE PIE ,2243.04,DISWALD,
 RODILLERA ACTIVA GENUSAN ELASTICA TALLE 4 ,2159.43,GENUSAN,
 VENDA ELASTICA FUREY 10cmx 4mt.CON GANCHO ,2137,FUREY,
 ALMOHADA SANCA PARA AMAMANTAR (JPV06) ,2132.83,RF,
 O2+ GEL FRIO CALOR SAPO (1703) ,2085.94,O2+,
 O2+ GEL FRIO CALOR PATO (1604) ,2085.94,O2+,
 O2+ GEL FRIO CALOR OSO (1802) ,2085.94,O2+,
 PERFUME INFANTIL RIVER PLATE x 100 ml 43469 ,2051.86,DISNEY,
 PERFUME INFANTIL BOCA JUNIORS x 100 ml 43537 ,2051.86,DISNEY,
 ALFA SHOCK DE KERATINA SPRAY x 220 ml. ,2006.16,ALFA 3,
" DISNEY 3 EN 1 SHAMPOO, ACONDICIONADOR Y BODY WASH TOY STORY x 400 ml. 42783 ",1915.06,DISNEY,
 MAC GREGOR ESTUCHE EAU DE PARFUM DEEP BLUE x 100 ml + DEO ,1898.77,MAC GREGOR,
 CABESTRILLO FUREY VIETNAM FUREY TALLE 2 ,1816.08,FUREY,
 SET DE REGALO Nº 4 FLOR ,1798.14,Sin Marca,
 BALSAMO LABIAL DISPLAY MOON FLOWER KIDS x 10u. ,1759.91,MOON FLOWER,
 TELA ADHESIVA MICROPOROSA CON CARRETEL FUREY 5cmx9mx6u ,1697,FUREY,
 SET DE REGALO Nº 3 VITA ,1692.51,Sin Marca,
 ALGABO SALLY UNICORNIO ESPUMA BAÑO 3D x 350 ml ,1676.36,ALGABO,
 JERINGA NEOJET  10 cc CON AGUJA 40/8 x 100 u ,1612,NEOJET,
 JERINGA DARLING  10 cc CON AGUJA 40/8 x 100 ,1612,,
 JERINGA BREMEN 10 cc 40/8 x 100 ,1612,BREMEN,
 MUSLERA NEOPRENE FUREY TALLE 4 ,1609.63,FUREY,
 ALGABO COCOA BEACH LOCION SPRAY BRONZER  FPS 30 x 250 ml ,1598.82,COCOA BEACH,
 DISWALD CEPILLO NEUMATICO PALETON (398) ,1579.34,DISWALD,
 PUMP GEL SUJETADOR CON PACK ,1510.55,PUMP GEL,
 DERMOGREEN SET REGALO CREMAS ,1386.33,,
 DERMOGREEN SET REGALO ,1367.65,,
 JACTANS MASCARA DE PESTAÑAS XXL  A PRUEBA DE AGUA 676 ,1366.63,JACTANS,
 JACTANS MASCARA DE PESTAÑAS 5 EFECTOS  A PRUEBA DE AGUA 675 ,1366.63,JACTANS,
 ALGABO COCOA BEACH PROTECTOR SOLAR F 45 x 200 ml ,1360.55,COCOA BEACH,
 HIPOALERGIC CLINICARE 10 x 10 cm CAJA x  20 unid. ,1340.09,HIPOALERGIC,
 DISWALD CEPILLO NEUMATICO PALETA FUME (447) ,1318.66,DISWALD,
 REP TENSIOMETRO MANGA BRAZO DIGITAL XL DE 32/42 cm ,1287.13,REPUESTO SERVICE,
 TELA ADHESIVA MICROPOROSA FUREY SIN CARRETEL 5cmx9mx6u. ,1261,FUREY,
" TELA ADHESIVA MICROPOROSA FUREY SIN CARRETEL 2,5cmx9mx12u ",1261,FUREY,
" TELA ADHESIVA MICROPOROSA FUREY SIN CARRETEL 1,25cmx9mx24u ",1261,FUREY,
 ALGABO COCOA BEACH PROTECTOR SOLAR F 50 x 130 ml ,1247.75,COCOA BEACH,
 JACTANS MASCARA DE PESTAÑAS CON CEPILLO A PRUEBA DE AGUA 257/003 ,1231.06,JACTANS,
 PIEDRA ESPUMA LIMABEL x 12 u. ,1225,,
 CEPILLO DENTAL IBC3023 ADULTO ANATOMICO x 12 u.(0283) ,1214.78,IBC,
 ALGABO COCOA BEACH LOCION SPRAY BRONZER  FPS 15 x 250 ml ,1195.59,COCOA BEACH,
 BOLSA PARA AGUA CALIENTE FUREY PREMIUM REFORZADA ,1194,FUREY,
 PEINE FUREY N: 15 (RASTRILLO) ,1189.6,FUREY,
 ALGABO SPIDERMAN JABON LIQUIDO x 300ml ,1187.13,ALGABO,
 ALGABO AVENGERS JABON LIQUIDO BATH TOYS x 300ml ,1187.13,ALGABO,
 NONISEC PAÑAL ADULTO ULTRA EXTRA GRANDE x  8 unid. ,1186.69,NONISEC,
 TERMOMETRO CHATO EXATHERM DE GALIO SIN MERCURIO ,1183.53,EXATHERM,
 LENOX TUBOS RECORTABLES TEJIDO CON GEL N.4  8024 ,1166.28,LENOX,
 LENOX FUNDA DIGITAL (DEDAL) CON GEL TALLE 1  8030 ,1166.28,LENOX,
 ALGABO COCOA BEACH PROTECTOR SOLAR F 30 x 200 ml ,1165.98,COCOA BEACH,
 ALG COCOA BEACH ACEITE BRONCEADOR C/ZANAHORIA FACTOR 8 SPRAY x250 ml ,1165.98,COCOA BEACH,
 JACTANS DELINEADOR EN FIBRA PARA OJOS VERDE 690-005 ,1162.66,JACTANS,
 JACTANS DELINEADOR EN FIBRA PARA OJOS NEGRO 690-001 ,1162.66,JACTANS,
 JACTANS DELINEADOR EN FIBRA PARA OJOS LILA 690-003 ,1162.66,JACTANS,
 JACTANS DELINEADOR EN FIBRA PARA OJOS CELESTE 690-004 ,1162.66,JACTANS,
 JACTANS DELINEADOR EN FIBRA PARA OJOS BLANCO 690-002 ,1162.66,JACTANS,
 ALMOHADA CERVICAL PARA VIAJE (V02) ,1161.13,RF,
 PINZA PARA DEPILAR GALANA DE ACERO INOXIDABLE x 12 u (636) ,1152,GALANA,
 HOJA BISTURI BREMEN N.23 CAJA x 100 u. ,1147.91,BREMEN,
 HOJA BISTURI BREMEN N.10 CAJA x 100 u. ,1147.91,BREMEN,
 PUMP GEL VINCHA PARA FIEBRE ,1141.31,PUMP GEL,
 LENOX OLIVA METATARSAL AUTOADHESIVO CON GEL x 2 u TALLE 1  8095 ,1138.29,LENOX,
 ALGABO COCOA BEACH PROTECTOR SOLAR SPRAY INVISIBLE F50 x 120 ml ,1136.37,COCOA BEACH,
 ELECTRODO PRINTEX BOLSA x 50 UNIDADES ,1098,PRINTEX,
 ELECTRODO K/KAUTION BOLSA x 50 UNIDADES ,1098,K-KAUTION,
 JERINGA NEOJET  5 cc CON AGUJA 40/8 x 100 u ,1095,NEOJET,
 JERINGA DARLING  5 cc CON AGUJA 40/8 x 100 u ,1095,,
 JERINGA BREMEN 5 cc 40/8 x 100 u ,1095,BREMEN,
 DISNEY PERFUME INFANTIL EN LATA COFRE BIJOU x 50 ml CENICIENTA 1073 ,1084.82,DISNEY,
 LENOX ALMOHADILLA PLANTAR ESPUMA GRANDE  8132 ,1082.31,LENOX,
 LENOX ALMOHADILLA PLANTAR ESPUMA CHICA  8131 ,1082.31,LENOX,
 SPRAY FRIO BANDERGREEN x 140 gr. ,1073.09,BANDERGREEN,
 PLANTILLA SOFEET MUJER  DIABETIC 35 AL 41 ,1042.52,SOFEET,
 GUANTE LATEX CORONET MEDIANO x 100 u ,1040,CORONET,
 GUANTE LATEX CORONET GRANDE  x 100 u ,1040,CORONET,
 GUANTE LATEX CORONET CHICO   x 100 u ,1040,CORONET,
 JACTANS AGUA MICELAR x 105ml 693 ,1025.86,JACTANS,
 O2+ ESPONJA EXFOLIANTE KONJAC VERDE (4230) ,1010.22,O2+,
 CODERA NEOPRENE FUREY CORTA CON VELCRO TALLE 3 ,997.27,FUREY,
 BARBIJO TRICAPA TERMOSELLADO GASANA x 50 u. NEGRO ,995,GASANA,
 BARBIJO TRICAPA TERMOSELLADO GASANA x 50 u. AZUL ,995,GASANA,
 DISWALD CEPILLO NEUMATICO PALETA (404) ,989.43,DISWALD,
 JACTANS DELINEADOR PARA OJOS RETRACTIL NEGRO 254/004 ,984.82,JACTANS,
 JERINGA NEOJET  5 cc SIN AGUJA  x 100 u ,981,NEOJET,
 JERINGA BREMEN 5 cc S/A x 100 u ,981,BREMEN,
 CHAPOTEANDO ESTUCHE Nº 7 A VERDE ,980.03,CHAPOTEANDO,
 JABON LIQUIDO INFANTIL RIVER PLATE x 230 ml. 43698 ,957.46,DISNEY,
 JABON LIQUIDO INFANTIL BOCA JUNIORS ANTIBACTERIAL x 230 ml.44121 ,957.46,DISNEY,
" VITAOL ACEITE DE SANDAlO, ROSA MOSQUETA Y JOJOBA x 20 ml. ",945,VITAOL,
" VITAOL ACEITE DE MENTA, ROMERO, ARGAN Y JOJOBA x 20 ml. ",945,VITAOL,
" VITAOL ACEITE DE LAVANDA, ROSA MOSQUETA Y JOJOBA x 20 ml. ",945,VITAOL,
 VITAOL ACEITE DE JOJOBA Y TEA TREE x 20 ml ,945,VITAOL,
" VITAOL ACEITE DE BERGAMOTA, ARGAN Y JOJOBA x 20 ml. ",945,VITAOL,
 BOLSA PARA AGUA CALIENTE FUREY STANDARD ,913,FUREY,
 PEINE OYONNAX  N: 14 (AFRO) ,901.22,OYONNAX,
 JERINGA FUREY  TUBERCULINA CON AGUJA 15 x 5  mm x 100 u ,898,FUREY,
" JERINGA BREMEN INSULINA CON AGUJA 12 x 0,33 mm x 100 u ",898,BREMEN,
 SURE SHAMPOO CONTROL CAIDA POWER x 300 ml + BIOACTIVADOR x 60 ml ,882.21,SURE,
 LENOX ALMOHADILLA DEDO GARRA CON ELASTICO GRANDE  8094 ,864.6,LENOX,
 CEPILLO CABELLO FUREY CON STRASS NEUMATICO OVAL ,855.65,FUREY,
 PERFUME GALAPAGOS HOMBRE FAHREN ,845.24,GALAPAGOS,
 CEPILLO DENTAL IBC3021 INFANTIL ECO x 12 u.(0306) ,840.91,IBC,
 SURE SHAMPOO SILVER GREY HAIR x 300 ml ,815.75,SURE,
 JACTANS DELINEADOR DE OJOS EN GEL NEGRO 539 ,778.39,JACTANS,
 JERINGA BREMEN 3 cc S/A x 100 u ,775,BREMEN,
 ALGABO COCOA BEACH CREMA AUTOBRONCEANTE x 130 ml ,774.03,COCOA BEACH,
 INVISIBLE OGIB PUNTA PROTEGIDA x 144 UNID. RUBIO ,767.84,OGIB,
 INVISIBLE OGIB PUNTA PROTEGIDA x 144 UNID. NEGRO ,767.84,OGIB,
 O2+ UÑAS POSTIZAS CON PEGAMENTO (4421) ,767.16,O2+,
 CEPILLO CABELLO FUREY CON STRASS ARAÑA ,745.75,FUREY,
 MAS APLICADOR SET x 5  73 ,741.66,MAS,
 REMERA DE ENTRENAMIENTO HOMBRE NEGRA TALLE MEDIUM ,729.31,FUREY,
 REMERA DE ENTRENAMIENTO HOMBRE NEGRA TALLE LARGE ,729.31,FUREY,
 REMERA DE ENTRENAMIENTO HOMBRE NEGRA TALLE EXTRA LARGE ,729.31,FUREY,
 CHAPOTEANDO CHUPETE MACIZO CON ESTUCHE CLASICO 6 MESES+ ROSA ,720,CHAPOTEANDO,
 CHAPOTEANDO CHUPETE MACIZO CON ESTUCHE CLASICO 6 MESES+ CELESTE ,720,CHAPOTEANDO,
 CHAPOTEANDO CHUPETE MACIZO CON ESTUCHE CLASICO 3 MESES+ TRANSPARENTE ,720,CHAPOTEANDO,
 CHAPOTEANDO CHUPETE MACIZO CON ESTUCHE CLASICO 3 MESES+ ROSA ,720,CHAPOTEANDO,
 CHAPOTEANDO CHUPETE MACIZO CON ESTUCHE ANATOMICO 3 MESES+ VERDE ,720,CHAPOTEANDO,
 IYOSEI ARGAN ELIXIR OLEO CAPILAR x 30 ml. ,716.02,IYOSEI,
 VITAOL ACEITE DE JOJOBA x 20 ml. ,709,VITAOL,
 JACTANS SOMBRA DUO VERDE Y JADE 521/021 ,683.86,JACTANS,
 JACTANS SOMBRA DUO BEIGE Y SIENA 521/020 ,683.86,JACTANS,
 JACTANS SOMBRA DUO AZULINO Y AGUA 521/019 ,683.86,JACTANS,
 JACTANS MAQUILLAJE CORPORAL Y FACIAL PLATA 738/008 ,683.86,JACTANS,
 JACTANS MAQUILLAJE CORPORAL Y FACIAL ORO 738/002 ,683.86,JACTANS,
 BARBIJO TRIPLE CAPA MAXIMO ESFUERZO x 50 u. ,675,MAXIMO ESFUERZO,
 BARBIJO TRIPLE CAPA CON ELASTICO AEROMEDICAL x 50 u ,675,AEROMEDICAL,
 ALGABO  JABON LIQ HELLO KITTY 3D x 500 ml ,669.7,ALGABO,
 CHAPOTEANDO MORDILLO SONAJERO BLISTER VERDE ,664,CHAPOTEANDO,
 DERMOGREEN CERA DEPILATORIA VEGETAL CON ALOE VERA LATA x 200gr ,661.83,,
 DERMOGREEN CERA DEPILATORIA NATURAL C/.MIEL Y CAMOMILLA LATA x 200gr ,661.83,,
" SURE SHAMPOO CLEAN & FRESH, CONTROL CASPA x 300 ml ",646.35,SURE,
 SULFATIAZOL TALQUERA TABLADA  x 5 grs ,645.03,TABLADA,
 ALGABO COCOA BEACH GEL POST SOLAR POMO x 200 gr ,640.09,COCOA BEACH,
 UÑAS POSTIZAS CON PEGAMENTO x 24 u. ,629,,
 CHAPOTEANDO MAMADERA CON ESTUCHE 250 cc VERDE ,626,CHAPOTEANDO,
 CHAPOTEANDO MAMADERA VIDRIO x 250 cc ROSA ,600,CHAPOTEANDO,
 GUANTES NITRILO DEXAL NEGRO CHICO x 100 u. ,596,DEXAL,
